product_id,country,launch_date,success,price
1309,Canada,2021-12-11 14:32:09,0,445.0
1310,India,2024-08-08 12:35:10,0,1932.02
1311,France,2021-05-31 23:45:43,0,1199.86
1312,Germany,2023-09-22 17:19:23,1,1092.01
1313,UK,2020-01-24 18:21:02,1,116.76
1314,Germany,2024-01-24 05:28:03,1,1022.86
1315,Brazil,2020-11-16 16:27:00,1,1691.57
1316,UK,2024-12-27 06:37:52,1,517.32
1317,India,2022-12-06 14:41:07,1,767.29
1318,Germany,2021-02-16 08:16:43,1,139.09
1319,Australia,2020-11-29 11:57:48,0,1956.16
1320,UK,2021-11-10 13:15:08,0,226.64
1321,USA,2021-09-27 03:19:48,1,1806.62
1322,France,2024-03-23 20:26:23,1,694.68
1323,India,2020-05-05 18:52:28,0,1216.36
1324,Germany,2023-02-15 06:21:32,1,1390.7
1325,India,2020-09-21 22:10:56,1,367.58
1326,Japan,2024-09-24 09:31:18,0,943.14
1327,France,2022-12-09 14:39:35,1,718.39
1328,Australia,2022-07-08 22:08:12,1,207.54
1329,UK,2020-09-23 02:31:50,1,1683.07
1330,UK,2021-12-26 13:17:46,0,185.82
1331,UK,2022-03-08 02:21:03,1,1341.19
1332,France,2023-12-30 18:43:41,1,696.75
1333,USA,2022-08-05 12:49:00,1,465.05
1334,Brazil,2023-07-21 21:06:47,1,1367.46
1335,China,2020-05-24 22:50:55,0,1191.62
1336,Canada,2022-11-10 08:54:12,1,698.99
1337,Germany,2020-09-25 16:01:45,0,1074.63
1338,USA,2024-09-07 14:09:28,1,567.85
1339,Australia,2021-03-12 07:37:15,1,1741.02
1340,Germany,2021-02-17 20:46:03,1,696.26
1341,UK,2020-12-20 13:53:29,1,565.79
1342,India,2020-07-25 13:23:48,1,1528.48
1343,Australia,2021-05-23 23:27:43,0,133.43
1344,Germany,2023-04-18 07:33:47,1,609.22
1345,UK,2020-09-23 16:59:52,0,813.25
1346,Germany,2023-10-25 10:39:00,1,1776.25
1347,India,2021-04-20 01:18:43,0,1905.84
1348,UK,2021-10-06 21:05:57,1,1461.31
1349,Brazil,2022-04-28 08:20:07,1,1035.81
1350,USA,2021-03-08 06:18:44,1,1317.18
1351,Japan,2020-03-11 18:05:00,0,886.6
1352,Canada,2021-01-21 10:45:58,1,667.77
1353,France,2020-07-09 14:36:25,1,1906.31
1354,Canada,2020-01-28 23:26:49,1,319.24
1355,Australia,2024-12-30 20:06:34,1,758.15
1356,Canada,2020-02-03 20:40:09,1,1808.27
1357,UK,2023-06-24 22:20:51,1,1473.97
1358,Brazil,2020-06-23 02:15:16,0,155.29
1359,Japan,2022-09-04 22:13:52,1,143.89
1360,USA,2023-10-06 18:26:14,1,1081.37
1361,USA,2021-10-23 13:33:43,1,1020.08
1362,India,2020-05-02 16:18:48,0,941.68
1363,France,2022-01-31 09:03:03,1,674.45
1364,Germany,2022-05-10 02:34:49,1,1974.61
1365,Brazil,2024-06-01 03:38:18,0,616.78
1366,Germany,2020-03-05 08:27:48,1,1031.08
1367,Japan,2023-04-14 07:33:48,0,869.3
1368,Canada,2021-08-30 14:46:42,0,423.47
1369,USA,2024-06-16 18:42:58,1,484.98
1370,Japan,2022-03-05 18:25:13,1,1844.78
1371,Canada,2022-04-27 18:01:25,0,1730.73
1372,USA,2022-06-02 17:17:05,1,478.18
1373,Canada,2024-02-09 01:33:27,1,1763.76
1374,France,2023-08-01 00:38:59,1,497.45
1375,Brazil,2024-02-07 16:37:42,1,1290.44
1376,Australia,2020-04-19 10:49:47,1,254.43
1377,Japan,2020-07-11 12:32:36,1,1772.7
1378,Japan,2022-02-03 13:56:24,0,197.85
1379,China,2021-05-21 08:34:42,1,1154.39
1380,UK,2024-04-03 12:36:14,1,1581.45
1381,France,2023-11-22 01:20:56,1,321.99
1382,France,2021-11-13 01:12:22,0,868.51
1383,Germany,2023-04-07 11:43:29,1,179.71
1384,Canada,2020-11-03 19:37:12,0,1397.23
1385,UK,2024-02-27 22:57:17,1,684.15
1386,Brazil,2022-07-21 07:45:07,0,1162.85
1387,Brazil,2021-02-18 19:20:30,1,1872.19
1388,France,2020-12-17 15:01:00,1,681.13
1389,Brazil,2023-05-26 21:53:51,1,192.39
1390,China,2022-03-28 11:54:34,0,1383.69
1391,Japan,2022-10-31 08:00:34,0,1595.0
1392,India,2022-01-01 12:57:17,0,1919.95
1393,Australia,2021-04-09 11:08:25,0,399.82
1394,Germany,2023-08-22 09:32:22,1,845.07
1395,Canada,2022-04-08 04:43:05,0,1703.87
1396,Australia,2024-10-21 04:06:08,1,1633.06
1397,Canada,2023-08-07 13:50:53,0,1287.11
1398,USA,2022-01-14 19:22:43,1,611.8
1399,Australia,2021-11-06 22:33:20,1,639.67
1400,India,2024-05-25 07:54:34,0,335.61
1401,France,2024-11-11 05:23:20,1,1851.52
1402,China,2023-02-07 05:40:19,0,428.57
1403,Japan,2020-08-18 12:29:58,0,1188.48
1404,Japan,2020-11-14 19:02:46,1,1210.27
1405,China,2020-12-31 12:30:57,1,802.25
1406,UK,2020-07-28 18:47:51,1,769.79
1407,USA,2020-10-28 04:13:27,1,1370.32
1408,Canada,2024-12-11 14:30:14,1,837.77
1409,India,2021-01-30 03:09:34,1,584.72
1410,Brazil,2020-01-17 10:37:34,1,858.35
1411,Australia,2021-12-21 06:46:02,1,1634.56
1412,USA,2020-04-06 16:57:05,0,1936.31
1413,Australia,2024-10-02 09:18:15,0,1308.31
1414,India,2023-12-31 09:26:08,1,1585.99
1415,Germany,2024-01-19 11:18:19,1,1112.37
1416,Germany,2022-08-30 20:04:31,0,1287.16
1417,USA,2024-12-02 07:03:20,1,1977.36
1418,France,2024-01-24 11:38:52,0,933.0
1419,India,2020-10-28 09:51:22,1,225.88
1420,India,2022-08-21 18:51:47,0,1918.31
1421,China,2020-03-09 10:47:43,1,1606.82
1422,France,2021-07-03 08:16:43,1,856.79
1423,Canada,2023-12-22 20:16:35,0,1966.55
1424,Canada,2020-12-10 09:00:50,1,756.52
1425,Brazil,2021-04-25 12:17:25,1,807.03
1426,Japan,2020-03-21 14:02:24,0,1258.49
1427,Germany,2022-10-27 03:34:45,0,621.26
1428,Canada,2020-11-06 21:12:16,0,1427.29
1429,France,2024-02-20 23:33:40,1,390.42
1430,India,2020-05-16 16:10:06,1,305.25
1431,Canada,2022-03-30 22:50:06,0,1116.27
1432,India,2024-07-09 00:09:29,1,1155.44
1433,Canada,2021-11-25 04:25:58,0,302.64
1434,Germany,2024-07-20 17:03:49,1,1931.93
1435,Australia,2021-05-22 04:33:26,0,1189.24
1436,Canada,2024-09-03 07:32:43,1,386.97
1437,France,2021-09-19 02:34:12,1,691.74
1438,Canada,2023-08-20 02:38:12,1,1620.45
1439,Japan,2020-05-16 17:06:24,1,1094.14
1440,Germany,2024-05-05 02:20:33,1,457.48
1441,France,2023-09-01 20:27:16,0,295.41
1442,China,2023-07-08 04:14:10,1,918.47
1443,France,2020-09-14 07:41:05,1,741.09
1444,Japan,2020-07-21 09:11:25,1,1346.24
1445,Australia,2021-10-17 16:09:07,1,1857.97
1446,Germany,2023-10-17 23:20:51,1,570.69
1447,China,2024-02-02 16:45:39,1,1724.94
1448,Japan,2024-11-12 16:23:46,0,1848.88
1449,Japan,2024-08-23 10:20:28,1,1813.8
1450,USA,2021-11-22 06:52:27,1,1908.95
1451,Germany,2021-04-19 09:40:08,1,1700.01
1452,France,2021-09-28 08:42:28,1,1227.62
1453,India,2022-10-02 14:42:11,1,878.71
1454,Australia,2020-02-12 09:01:46,0,1034.21
1455,India,2020-04-30 12:22:57,1,1757.96
1456,France,2021-02-03 21:38:09,1,672.66
1457,France,2024-02-26 11:47:16,1,402.6
1458,Germany,2020-12-21 00:49:58,0,367.56
1459,France,2022-08-13 22:59:43,0,1671.29
1460,USA,2022-04-11 16:24:08,0,1546.82
1461,China,2022-03-13 07:52:36,1,1045.53
1462,France,2021-09-25 02:59:05,1,622.26
1463,India,2023-02-10 03:31:21,0,1387.47
1464,France,2020-08-24 01:25:29,1,173.02
1465,USA,2023-01-07 03:26:29,1,1179.63
1466,Canada,2022-06-19 12:24:31,1,857.01
1467,Canada,2022-12-07 07:19:48,0,1957.93
1468,Japan,2024-08-26 19:41:59,1,1064.36
1469,Australia,2024-06-26 06:55:23,0,1149.31
1470,Brazil,2023-04-03 19:09:36,1,1453.49
1471,China,2024-05-01 00:42:14,0,1020.62
1472,UK,2021-06-26 09:03:09,1,526.68
1473,Japan,2022-02-27 19:46:37,1,1120.83
1474,Australia,2022-04-10 19:34:08,0,1894.11
1475,Canada,2022-12-22 00:08:40,0,878.83
1476,India,2023-05-02 04:27:48,1,1391.32
1477,UK,2022-08-24 18:26:01,1,1958.26
1478,Australia,2021-04-13 22:31:20,1,1676.85
1479,Australia,2020-03-05 07:50:21,0,1352.16
1480,Japan,2024-02-11 06:36:14,0,1498.39
1481,UK,2022-08-30 07:35:06,1,1879.32
1482,Germany,2023-09-09 11:30:06,0,1923.53
1483,Brazil,2024-07-23 08:50:43,1,1941.04
1484,Germany,2021-06-06 14:45:52,0,1288.72
1485,UK,2021-08-14 01:11:41,1,830.95
1486,Germany,2022-06-28 22:06:24,0,352.99
1487,USA,2020-10-21 21:06:05,0,832.54
1488,Canada,2024-11-01 19:49:04,1,1891.62
1489,USA,2020-02-13 10:05:31,1,1790.61
1490,France,2021-12-07 07:32:25,0,1094.95
1491,Germany,2021-04-25 00:35:42,0,1120.31
1492,France,2021-09-09 15:02:29,0,686.95
1493,India,2024-08-10 11:00:08,1,963.56
1494,China,2022-07-30 04:33:04,1,1457.45
1495,India,2024-10-15 07:09:58,0,864.62
1496,UK,2023-03-05 01:30:33,1,457.17
1497,Australia,2021-01-26 07:14:35,1,1127.63
1498,Canada,2023-05-05 19:25:43,1,528.14
1499,Germany,2021-03-21 08:33:26,1,1951.15
1500,Japan,2022-01-31 19:12:19,0,841.65
1501,China,2023-11-27 09:39:01,0,1828.36
1502,Brazil,2022-02-06 13:46:00,0,528.55
1503,Brazil,2022-11-28 09:38:35,1,459.5
1504,Brazil,2021-09-24 08:40:36,1,1272.11
1505,Germany,2022-06-04 13:17:43,1,1580.82
1506,Brazil,2024-09-23 08:34:28,0,1176.85
1507,USA,2022-05-11 10:59:29,1,536.61
1508,China,2021-08-11 00:24:14,0,172.0
1509,USA,2024-06-06 01:58:29,0,1274.75
1510,Australia,2021-12-28 22:52:40,1,348.97
1511,China,2023-12-13 00:14:20,0,752.04
1512,USA,2021-07-08 01:12:50,0,1383.99
1513,China,2024-01-29 17:55:11,1,286.24
1514,Australia,2022-12-04 20:17:36,0,341.78
1515,France,2023-06-03 01:39:56,0,217.17
1516,Germany,2021-02-06 05:52:41,0,1992.55
1517,Germany,2022-03-08 10:38:12,1,835.45
1518,Brazil,2022-05-08 08:22:58,1,1821.01
1519,India,2022-09-24 19:00:56,0,657.81
1520,Brazil,2021-05-14 16:19:51,1,1531.08
1521,UK,2024-01-07 11:42:58,0,516.23
1522,USA,2020-04-12 13:11:26,1,1046.82
1523,China,2021-06-03 23:25:25,1,1666.77
1524,India,2020-03-10 15:23:24,1,1651.04
1525,Australia,2021-03-13 01:45:26,1,1609.13
1526,UK,2021-08-11 07:14:27,1,1665.1
1527,Australia,2020-07-15 17:02:43,1,501.8
1528,Germany,2023-05-01 06:17:16,1,1016.21
1529,Germany,2024-09-22 06:14:15,1,1021.26
1530,Brazil,2023-12-15 12:04:06,0,1791.95
1531,USA,2023-06-15 18:20:31,0,664.09
1532,India,2020-12-24 06:44:38,0,1869.84
1533,Canada,2022-06-09 06:40:05,0,956.51
1534,UK,2023-01-17 10:20:34,1,1372.6
1535,UK,2021-03-09 00:33:56,1,610.88
1536,Brazil,2021-02-19 06:38:04,1,879.57
1537,Germany,2024-09-20 13:21:52,0,1448.62
1538,Brazil,2024-09-15 17:54:30,0,1074.22
1539,China,2020-11-03 09:35:12,1,1868.35
1540,India,2020-01-11 17:50:52,0,1500.54
1541,USA,2020-01-07 22:45:38,0,1172.37
1542,France,2021-06-24 07:52:50,1,1784.67
1543,Japan,2023-12-03 22:26:14,1,1364.56
1544,Japan,2021-01-16 20:32:53,1,1329.91
1545,Brazil,2024-12-16 19:47:10,1,568.11
1546,China,2023-03-01 13:54:49,1,850.23
1547,India,2020-08-30 03:51:22,1,1398.28
1548,Canada,2021-12-06 17:14:56,1,1794.4
1549,Japan,2023-04-10 02:19:06,0,699.54
1550,India,2021-01-14 09:19:42,1,509.42
1551,USA,2024-08-24 02:14:25,0,1228.02
1552,Australia,2021-09-10 13:53:02,0,227.67
1553,China,2020-02-11 16:15:57,1,1457.63
1554,Germany,2020-09-25 21:04:35,1,1435.96
1555,India,2023-06-28 16:13:56,1,774.44
1556,USA,2022-06-30 20:13:41,1,1796.09
1557,Canada,2024-07-14 12:32:16,1,1054.14
1558,France,2021-01-13 13:35:34,1,1326.95
1559,Germany,2024-03-03 09:13:07,1,498.2
1560,France,2024-09-09 22:45:59,0,892.95
1561,Canada,2020-07-28 23:11:20,0,1738.59
1562,USA,2024-06-04 04:36:19,1,504.59
1563,Japan,2022-12-12 22:22:59,0,842.09
1564,France,2021-01-06 08:13:01,1,704.35
1565,Germany,2022-01-23 22:58:25,1,387.11
1566,Brazil,2023-10-26 20:14:33,1,650.46
1567,UK,2021-02-17 22:16:49,1,542.27
1568,India,2023-01-06 04:23:51,1,1854.83
1569,Japan,2020-08-21 04:38:34,0,1508.05
1570,France,2021-11-10 03:01:42,0,700.59
1571,Australia,2021-04-18 00:48:16,0,1550.34
1572,India,2022-10-27 07:30:08,1,142.07
1573,Brazil,2024-09-08 23:07:58,0,1100.4
1574,Canada,2023-12-09 19:55:11,1,575.64
1575,UK,2024-04-28 18:48:46,1,317.21
1576,USA,2024-05-29 01:44:59,0,1779.14
1577,Brazil,2023-03-06 09:51:55,0,478.75
1578,Brazil,2021-11-20 07:24:18,1,1662.54
1579,Canada,2021-11-26 09:24:37,1,885.12
1580,China,2024-01-09 21:42:42,1,127.15
1581,Canada,2023-06-20 16:40:12,1,1491.81
1582,China,2022-06-13 06:56:19,1,1233.08
1583,China,2020-01-01 05:19:16,1,753.93
1584,Japan,2020-01-30 17:59:08,1,634.94
1585,Japan,2020-08-11 20:11:44,1,240.01
1586,Germany,2021-06-23 07:39:26,0,1888.71
1587,France,2022-07-10 20:45:46,1,1038.57
1588,France,2021-03-27 17:15:38,0,262.5
1589,USA,2023-03-04 03:02:21,0,1750.49
1590,France,2021-07-05 11:26:51,0,629.78
1591,Japan,2021-10-01 10:00:53,1,486.85
1592,Germany,2021-02-02 13:37:21,0,633.78
1593,Germany,2024-05-24 12:30:39,0,1172.69
1594,China,2024-01-04 21:18:37,1,240.71
1595,Canada,2022-04-30 07:09:19,1,1015.34
1596,USA,2021-03-08 10:31:54,1,1801.91
1597,China,2022-08-25 04:17:31,1,457.53
1598,Canada,2023-12-29 19:41:46,1,729.26
1599,France,2021-12-19 07:47:50,1,852.63
1600,China,2020-11-29 09:07:40,0,1213.82
1601,India,2021-09-18 20:08:39,1,1846.58
1602,France,2022-10-21 07:37:25,1,849.62
1603,Canada,2024-02-25 20:50:05,1,231.39
1604,USA,2024-10-05 12:48:33,1,761.11
1605,Canada,2021-11-15 10:21:23,1,461.16
1606,China,2024-01-28 19:10:09,1,1338.37
1607,China,2020-11-14 18:16:27,0,155.6
1608,Brazil,2022-10-11 02:29:57,1,654.67
1609,USA,2021-09-12 15:11:54,1,1135.83
1610,Australia,2022-08-26 07:49:18,1,626.93
1611,France,2022-07-19 08:25:44,1,1146.89
1612,Germany,2024-03-04 12:17:12,0,317.95
1613,USA,2023-12-24 05:47:42,0,1891.33
1614,Germany,2022-10-22 22:13:54,0,652.72
1615,USA,2021-11-24 17:29:49,1,1853.7
1616,USA,2024-11-02 07:08:11,1,719.09
1617,Canada,2020-05-10 09:30:05,0,1585.5
1618,USA,2022-10-18 19:56:51,0,567.76
1619,Brazil,2023-05-25 06:01:10,1,1372.56
1620,Australia,2023-12-18 16:09:55,0,715.06
1621,China,2021-06-05 10:41:03,1,1067.4
1622,UK,2020-10-22 05:37:28,0,1380.25
1623,Germany,2021-11-27 13:11:55,1,1218.88
1624,China,2021-02-26 09:22:19,0,1194.93
1625,UK,2024-11-06 08:33:05,1,224.79
1626,Australia,2023-07-21 03:22:18,1,573.25
1627,Australia,2020-01-14 09:10:45,0,1186.49
1628,Germany,2022-04-13 17:51:26,1,134.8
1629,Germany,2023-03-12 22:11:34,1,576.22
1630,Australia,2021-04-04 22:33:50,1,535.45
1631,UK,2021-07-15 02:45:43,1,574.73
1632,USA,2021-11-25 09:39:36,0,1117.66
1633,France,2020-06-04 18:04:40,1,1205.72
1634,India,2021-07-01 19:45:45,1,1827.1
1635,China,2021-02-13 07:02:28,1,833.46
1636,Canada,2023-03-22 03:35:07,1,1860.5
1637,China,2020-08-24 12:25:21,0,1338.71
1638,Canada,2020-12-03 20:35:53,1,1834.05
1639,UK,2021-11-19 19:26:51,1,1683.6
1640,Canada,2021-12-01 00:23:02,0,1406.41
1641,Germany,2024-11-30 04:58:57,1,776.6
1642,France,2023-12-30 18:00:33,1,558.11
1643,France,2020-12-24 13:10:33,0,522.54
1644,Germany,2023-01-23 07:44:14,0,1909.13
1645,Brazil,2021-11-29 04:19:41,1,1921.29
1646,UK,2022-03-07 14:23:39,0,1477.18
1647,Brazil,2024-12-11 01:21:20,0,1779.21
1648,Brazil,2024-02-05 16:18:14,1,1846.09
1649,China,2020-05-14 14:56:40,0,1071.96
1650,Australia,2023-11-16 23:33:50,1,1295.21
1651,China,2020-10-19 19:28:58,1,895.63
1652,Australia,2023-07-20 08:40:22,1,895.13
1653,India,2021-01-21 01:57:53,1,173.01
1654,Canada,2020-03-20 06:33:41,1,924.26
1655,Australia,2024-07-30 09:14:13,0,1379.63
1656,Germany,2023-11-06 04:38:10,1,901.77
1657,China,2023-03-12 16:40:29,1,1757.58
1658,UK,2022-10-11 23:56:17,0,731.87
1659,Canada,2023-12-18 15:54:19,1,352.1
1660,India,2024-02-17 21:29:49,1,1641.96
1661,Australia,2020-04-24 00:26:45,1,1380.5
1662,India,2024-04-05 13:42:09,1,559.46
1663,UK,2023-02-08 20:07:13,1,1119.26
1664,Brazil,2024-02-04 16:18:10,1,863.52
1665,France,2020-01-17 04:41:38,1,1883.83
1666,UK,2021-03-12 08:44:05,0,1253.93
1667,Japan,2022-02-24 18:41:13,0,400.94
1668,UK,2021-05-20 08:01:06,1,1054.08
1669,India,2020-11-15 12:45:48,1,1738.86
1670,Germany,2021-07-30 07:29:15,0,1375.84
1671,China,2024-10-21 21:12:15,0,1700.66
1672,Germany,2024-06-08 01:27:44,0,575.76
1673,India,2020-07-17 01:59:40,1,1787.87
1674,China,2020-05-13 19:53:37,1,1535.66
1675,Japan,2020-02-01 23:42:59,1,1484.94
1676,France,2023-09-07 11:01:29,1,758.43
1677,Canada,2023-10-17 03:11:19,1,1786.55
1678,India,2022-11-16 23:41:39,1,1312.16
1679,Australia,2023-07-18 14:19:49,0,1718.5
1680,India,2021-05-28 10:02:58,0,785.85
1681,India,2024-12-01 17:52:04,1,376.74
1682,China,2024-10-01 10:54:23,0,731.44
1683,USA,2022-04-01 18:47:37,1,965.0
1684,UK,2021-01-02 10:52:56,1,1113.47
1685,USA,2024-01-28 23:14:34,1,1070.54
1686,Japan,2021-03-30 02:58:20,1,1137.5
1687,Australia,2021-12-12 19:48:36,1,1699.24
1688,France,2022-03-02 06:13:43,0,423.19
1689,Brazil,2022-05-03 08:15:54,1,700.5
1690,Japan,2020-12-08 18:47:31,1,1788.36
1691,Brazil,2020-10-02 06:16:07,0,1164.87
1692,Brazil,2023-12-17 21:10:07,0,1208.44
1693,France,2020-08-06 22:20:37,1,1008.32
1694,Germany,2022-04-14 20:41:02,1,1143.05
1695,USA,2022-06-03 11:15:03,1,476.35
1696,India,2020-10-21 13:45:15,1,1139.05
1697,Canada,2023-10-10 08:41:11,1,1994.63
1698,Brazil,2023-12-11 23:27:08,0,1175.49
1699,Australia,2024-05-27 19:51:41,1,184.36
1700,Japan,2021-09-18 04:05:32,1,1613.23
1701,Germany,2022-08-26 14:34:45,0,853.3
1702,Brazil,2020-01-17 14:42:47,1,391.98
1703,Germany,2021-06-12 12:28:00,1,1738.79
1704,Germany,2021-11-30 04:30:32,0,476.15
1705,Brazil,2021-05-03 12:43:36,1,1849.46
1706,China,2023-10-09 20:15:08,1,939.41
1707,UK,2024-08-26 05:25:07,1,1511.3
1708,Australia,2022-04-19 01:45:23,0,1139.29
1709,India,2020-10-19 04:10:18,1,587.59
1710,India,2022-03-18 13:36:25,0,1375.07
1711,Australia,2020-11-28 06:15:49,0,1920.03
1712,China,2021-08-22 03:32:58,1,1562.31
1713,India,2020-06-27 13:50:51,1,1247.63
1714,Germany,2021-03-14 18:15:21,1,1982.19
1715,France,2024-09-23 02:49:40,1,604.12
1716,Japan,2020-09-26 10:34:59,0,218.45
1717,USA,2020-11-18 06:45:00,1,161.05
1718,India,2024-04-13 20:11:56,1,1450.31
1719,Australia,2022-10-14 05:34:01,1,1677.44
1720,France,2024-04-08 00:29:20,1,1306.69
1721,Brazil,2022-12-19 03:40:40,1,1819.55
1722,UK,2020-03-30 09:17:27,1,1426.15
1723,Australia,2020-10-13 18:13:35,1,804.81
1724,Germany,2020-12-03 22:15:27,1,444.39
1725,UK,2023-05-11 03:31:56,1,1856.83
1726,Japan,2020-04-13 05:22:42,0,296.83
1727,Japan,2021-06-16 08:04:07,0,1131.68
1728,China,2022-11-23 15:57:56,1,696.62
1729,Canada,2022-06-27 16:33:29,0,615.69
1730,China,2022-04-15 19:10:02,1,1327.09
1731,France,2024-09-21 17:55:09,0,539.35
1732,UK,2021-11-26 23:22:46,0,1841.09
1733,Canada,2020-12-04 06:39:51,1,871.48
1734,Brazil,2020-11-30 04:09:13,1,1387.01
1735,Germany,2023-09-02 04:09:23,1,1482.74
1736,UK,2022-07-20 23:02:57,1,1397.59
1737,China,2020-12-20 07:37:38,1,1816.46
1738,USA,2023-09-08 05:03:26,0,539.15
1739,Canada,2021-08-07 23:57:32,0,263.5
1740,Canada,2020-07-24 10:40:31,1,205.38
1741,Germany,2023-09-27 20:05:39,1,1767.9
1742,India,2021-05-27 12:04:08,1,1949.25
1743,Japan,2021-02-07 00:47:45,1,674.8
1744,Japan,2021-03-07 00:14:07,0,1417.68
1745,USA,2023-08-09 14:20:08,0,116.93
1746,France,2021-02-15 19:30:14,1,458.4
1747,France,2022-05-23 16:32:44,1,1409.62
1748,Brazil,2022-09-27 04:47:56,0,225.19
1749,UK,2023-07-10 08:45:57,0,990.17
1750,Australia,2023-05-14 23:38:39,0,1358.91
1751,India,2022-06-02 02:00:53,1,1555.32
1752,China,2020-06-18 08:39:47,1,962.25
1753,Australia,2020-02-27 02:49:50,1,1297.54
1754,Australia,2022-07-28 22:04:43,1,1125.19
1755,Canada,2022-12-20 21:59:56,1,199.38
1756,USA,2022-01-08 08:47:32,1,1511.33
1757,Japan,2022-01-04 12:44:32,0,427.49
1758,Brazil,2022-11-30 03:59:47,0,160.43
1759,France,2022-02-12 08:56:00,0,957.22
1760,USA,2022-11-03 03:05:57,1,1744.71
1761,Canada,2023-11-28 01:10:06,1,386.58
1762,China,2020-03-30 19:33:24,1,124.43
1763,Brazil,2024-09-04 21:11:02,1,308.96
1764,Canada,2021-07-13 01:27:45,0,790.95
1765,Japan,2021-11-25 02:32:05,1,1202.33
1766,Japan,2023-02-05 19:41:41,1,466.72
1767,Japan,2022-07-30 20:54:12,1,1623.73
1768,USA,2022-01-21 06:48:46,0,1531.26
1769,USA,2021-02-22 09:04:41,1,1422.14
1770,France,2020-07-24 23:15:59,1,1026.19
1771,France,2024-06-19 20:36:38,1,793.91
1772,China,2023-01-25 05:30:13,1,813.61
1773,Brazil,2022-10-16 19:55:14,1,1055.83
1774,Germany,2020-04-15 18:16:59,0,246.9
1775,Germany,2023-04-17 19:16:17,0,1396.38
1776,Canada,2023-11-02 07:06:05,0,767.86
1777,Japan,2024-01-19 10:15:04,0,527.04
1778,Brazil,2022-05-02 05:40:31,1,628.82
1779,Australia,2024-11-07 21:59:32,1,442.56
1780,USA,2023-05-05 16:27:34,1,1812.98
1781,UK,2020-07-22 03:00:54,0,421.17
1782,India,2022-02-18 17:58:04,1,1777.56
1783,China,2020-02-22 10:19:03,0,1187.26
1784,Japan,2022-06-18 23:20:28,0,1748.16
1785,Japan,2021-09-27 05:36:26,1,1000.72
1786,Japan,2020-06-10 05:32:13,1,1862.5
1787,USA,2024-05-27 17:19:21,1,501.83
1788,USA,2021-01-06 19:03:27,0,1153.91
1789,India,2020-12-30 20:11:50,1,339.09
1790,Australia,2021-06-13 23:37:13,0,949.72
1791,Brazil,2023-04-28 13:16:30,0,1182.82
1792,Japan,2021-05-14 11:47:00,1,1250.78
1793,Germany,2021-02-28 05:44:26,0,794.5
1794,France,2021-05-14 23:43:33,0,245.04
1795,Germany,2021-08-04 10:24:04,1,1345.12
1796,Canada,2020-09-29 13:12:54,1,1028.02
1797,Germany,2021-03-05 14:48:59,1,360.07
1798,Canada,2024-05-09 06:37:40,1,1878.16
1799,UK,2023-01-22 04:16:14,0,1915.77
1800,France,2022-03-27 13:08:47,0,1727.55
1801,Germany,2023-02-09 22:54:17,0,1703.35
1802,UK,2020-12-13 22:52:31,1,287.48
1803,China,2021-04-25 19:05:54,1,1987.5
1804,Brazil,2023-06-01 16:07:56,1,860.72
1805,UK,2021-12-02 07:19:24,1,409.93
1806,Brazil,2023-11-15 20:27:30,0,1642.99
1807,Germany,2023-08-10 08:14:53,1,528.89
1808,Australia,2021-11-04 15:32:18,0,1099.73
1809,UK,2023-12-19 02:00:31,1,343.23
1810,France,2023-12-23 13:22:18,1,1001.83
1811,Germany,2023-05-10 01:54:40,1,1160.47
1812,Japan,2021-04-01 18:53:45,1,947.26
1813,USA,2021-09-11 09:24:26,1,232.02
1814,UK,2024-10-31 04:51:44,0,1021.38
1815,France,2023-04-02 00:15:16,0,990.99
1816,China,2024-06-23 06:22:30,1,597.08
1817,Japan,2024-10-19 21:32:21,0,1851.04
1818,China,2022-12-12 00:09:37,1,893.81
1819,Germany,2020-05-18 00:48:26,1,1741.82
1820,USA,2023-12-26 09:32:19,1,308.36
1821,UK,2021-04-09 06:14:34,1,705.87
1822,UK,2022-11-25 07:44:17,0,435.03
1823,Australia,2020-08-02 23:17:14,1,875.98
1824,Australia,2023-01-15 15:12:00,1,312.11
1825,Germany,2021-12-08 05:29:34,1,937.97
1826,Germany,2020-06-15 12:36:50,0,772.35
1827,USA,2023-06-06 01:27:58,1,524.3
1828,Australia,2020-09-10 04:42:03,0,1320.14
1829,France,2022-06-07 15:19:28,1,1906.73
1830,France,2020-03-30 05:01:30,0,493.52
1831,USA,2020-03-22 01:27:01,1,1452.4
1832,France,2023-07-09 18:58:27,1,1510.52
1833,Canada,2023-06-04 22:10:06,0,1046.43
1834,Brazil,2024-09-11 21:49:53,0,1805.57
1835,USA,2021-11-21 11:47:29,1,1936.14
1836,USA,2020-03-27 10:12:13,0,788.27
1837,India,2021-11-26 21:34:35,1,1336.96
1838,Japan,2024-02-10 01:18:52,1,1358.2
1839,Japan,2022-12-21 20:29:51,1,866.91
1840,Canada,2021-09-15 03:13:13,1,701.9
1841,Australia,2023-07-22 12:50:41,0,1874.11
1842,Germany,2024-04-16 02:43:07,0,1600.96
1843,Germany,2024-08-30 15:14:45,0,317.48
1844,China,2021-04-11 07:00:46,1,327.78
1845,Canada,2022-03-10 15:28:09,1,1852.83
1846,USA,2023-06-05 05:06:57,0,254.68
1847,Canada,2023-02-15 08:45:23,0,1408.0
1848,Canada,2023-06-12 13:51:49,1,530.84
1849,Canada,2020-06-25 17:38:56,1,166.85
